streaming-service        | CLI1 | Q1 | transaction_id,store_id,payment_method_id,voucher_id,user_id,original_amount,discount_applied,final_amount,created_at
streaming-service        | CLI1 | Q1 | ed4b7548-a44e-4a88-9d60-8512436e474f,9,5,,17726.0,81.0,0.0,81.0,2024-01-02 13:53:05
streaming-service        | CLI1 | Q1 | c1de8bda-4b2a-4d4c-8ff9-b97e61ebcb2a,9,3,,,78.5,0.0,78.5,2024-01-02 13:57:00
streaming-service        | CLI1 | Q1 | 323624ea-42c4-4100-b275-8034aa30cca3,3,3,,,87.0,0.0,87.0,2024-01-02 13:57:12
streaming-service        | CLI1 | Q1 | b73e6419-0975-4142-bcef-90f1263602e8,1,1,,,81.0,0.0,81.0,2024-01-02 13:57:39
streaming-service        | CLI1 | Q1 | e2ed4dab-92e2-4c25-8281-2af16703c380,1,1,,17731.0,75.0,0.0,75.0,2024-01-02 13:59:02
streaming-service        | CLI1 | Q1 | 6f7d330e-53ab-49a1-abcd-7d0b97cadcc6,8,5,,,75.5,0.0,75.5,2024-01-02 13:59:53
streaming-service        | CLI1 | Q1 | deb530b2-2372-4fb8-922d-18f946424f7a,2,5,,,78.0,0.0,78.0,2024-01-02 14:00:03
streaming-service        | CLI1 | Q1 | 83054689-18be-4ed1-8981-588097b4315d,10,5,,,84.0,0.0,84.0,2024-01-02 14:00:22
streaming-service        | CLI1 | Q1 | afebeed7-8626-4e47-8406-e9b6f29476fb,9,4,,5225.0,75.0,0.0,75.0,2024-01-02 14:02:01
streaming-service        | CLI1 | Q1 | 6236e46e-2226-4ee4-8eb1-fff9f90e1ea0,3,2,,,75.0,0.0,75.0,2024-01-02 14:04:13
streaming-service        | CLI1 | Q1 | 62c20f58-3906-4d65-909d-3b1b70423d2f,7,5,,,76.5,0.0,76.5,2024-01-02 14:05:36
streaming-service        | CLI1 | Q1 | 7f28b07b-4d39-4f25-9345-ba2d6488d754,2,1,,,82.5,0.0,82.5,2024-01-02 14:09:06
streaming-service        | CLI1 | Q1 | d7e5eade-b27e-4e96-ad94-8d0e3b2b9961,2,2,,,75.0,0.0,75.0,2024-01-02 14:11:55
streaming-service        | CLI1 | Q1 | d20e4e97-f2f0-484a-9ec0-322a17b9768f,10,5,,,81.0,0.0,81.0,2024-01-02 14:12:57
streaming-service        | CLI1 | Q1 | 4ecde2df-4851-4d15-9a98-6df8754aa8db,5,2,,,81.0,0.0,81.0,2024-01-02 14:13:54
streaming-service        | CLI1 | Q1 | b83002e3-ca60-4aac-a4de-d385eb2d86e9,7,5,,,84.0,0.0,84.0,2024-01-02 14:15:21
streaming-service        | CLI1 | Q1 | bf4c8004-87ad-4f62-aabf-3781c3196fe3,6,5,,,75.0,0.0,75.0,2024-01-02 14:15:33
streaming-service        | CLI1 | Q1 | 05cae840-cd42-4e85-a93b-425aa6d76163,9,5,,,78.0,0.0,78.0,2024-01-02 14:16:21
streaming-service        | CLI1 | Q1 | f2a926e4-b877-4e31-9724-6a963e92dc21,5,1,,,77.0,0.0,77.0,2024-01-02 14:17:18
streaming-service        | CLI1 | Q1 | 93b6a59b-1e62-4f31-8071-a878f55ef5f4,7,2,,,84.0,0.0,84.0,2024-01-02 14:20:25
streaming-service        | CLI1 | Q1 | d38d4daa-9456-44db-b240-929d491ceacb,4,4,,,78.0,0.0,78.0,2024-01-02 14:22:07
streaming-service        | CLI1 | Q1 | 8fcd1abb-b611-47b7-9ed1-525f6a503c62,8,5,,,85.5,0.0,85.5,2024-01-02 14:24:47
streaming-service        | CLI1 | Q1 | 60cf8e07-de97-4813-b521-a38b60428d78,10,2,,,75.0,0.0,75.0,2024-01-02 14:27:23
streaming-service        | CLI1 | Q1 | f4851d0b-c333-4705-9693-6e5ee87f617e,10,5,,,88.5,0.0,88.5,2024-01-02 14:27:54
streaming-service        | CLI1 | Q1 | a7f6c1c4-9fed-4136-8584-27cccec60691,3,5,,,78.0,0.0,78.0,2024-01-02 14:29:01
streaming-service        | CLI1 | Q1 | cd6644b6-7b2b-4775-b4db-4e35f85205b3,10,2,,,76.5,0.0,76.5,2024-01-02 14:36:17
streaming-service        | CLI1 | Q1 | 144645df-ddf3-4dc0-9d7a-faae60bdd2ce,9,1,,,77.0,0.0,77.0,2024-01-02 14:36:54
streaming-service        | CLI1 | Q1 | e79e0e32-63e2-4f87-888e-2845b1d85561,7,3,,,75.0,0.0,75.0,2024-01-02 14:38:03
streaming-service        | CLI1 | Q1 | 064846f8-1330-44a5-922b-01a8596079f3,2,1,,,78.5,0.0,78.5,2024-01-02 14:41:52
streaming-service        | CLI1 | Q1 | fd2b56f1-70ae-4aa3-b517-b84f99a48f68,4,5,,,85.5,0.0,85.5,2024-01-02 14:45:32
streaming-service        | CLI1 | Q1 | 414a0bd0-9c6e-43d2-b0c7-2468ced87312,4,4,,,85.5,0.0,85.5,2024-01-02 14:45:37
streaming-service        | CLI1 | Q1 | 487311db-4f08-49e9-808c-96e3702ecd20,4,4,,,87.0,0.0,87.0,2024-01-02 14:47:13
streaming-service        | CLI1 | Q1 | 5d1d57f2-7b18-4de6-8e00-ae021feef410,9,4,,,85.5,0.0,85.5,2024-01-02 14:48:59
streaming-service        | CLI1 | Q1 | 475eaf3a-162a-45fc-852f-6235b6206503,6,1,,,81.0,0.0,81.0,2024-01-02 14:49:15
streaming-service        | CLI1 | Q1 | 2a13ebcc-b160-418a-8662-8d4a8206b42b,2,2,,,76.5,0.0,76.5,2024-01-02 14:56:22
streaming-service        | CLI1 | Q1 | c87f9681-348d-423f-8a47-0103d2cc45bd,2,4,,,76.0,0.0,76.0,2024-01-02 14:59:10
streaming-service        | CLI1 | Q1 | 395cae53-dd46-4e54-b04e-28b6bc764292,4,1,,,75.0,0.0,75.0,2024-01-02 15:06:23
streaming-service        | CLI1 | Q1 | 44109bb4-9069-4cde-8717-98ec2dcb1fcd,6,5,,,76.0,0.0,76.0,2024-01-02 15:09:21
streaming-service        | CLI1 | Q1 | 192cacc3-9269-45b7-9f89-0ec97cf2c6ba,4,3,,,75.0,0.0,75.0,2024-01-02 15:10:04
streaming-service        | CLI1 | Q1 | d87c9e55-17d8-4219-a5a5-8f30cc93a886,1,1,,,84.0,0.0,84.0,2024-01-02 15:13:05
streaming-service        | CLI1 | Q1 | 6ac4f1ff-6109-4622-a3ae-2c024450b75c,10,3,,,76.0,0.0,76.0,2024-01-02 15:13:19
streaming-service        | CLI1 | Q1 | f4c784d4-3638-4d13-9a7a-316a6958e49c,2,2,,,78.0,0.0,78.0,2024-01-02 15:23:11
streaming-service        | CLI1 | Q1 | 8b16a5ee-39df-42b4-83ee-a60dc98c869c,4,2,,,87.0,0.0,87.0,2024-01-02 15:29:24
streaming-service        | CLI1 | Q1 | 019dd44b-3d73-40c6-bbeb-a72a9e4bdbd4,6,1,,,78.0,0.0,78.0,2024-01-02 15:34:49
streaming-service        | CLI1 | Q1 | 7ed2c950-5e89-45f0-8942-e38066d3fe4d,5,1,,,79.5,0.0,79.5,2024-01-02 15:35:46
streaming-service        | CLI1 | Q1 | e0db7c5f-8e81-488a-9beb-c117f6541b1e,8,2,,,82.5,0.0,82.5,2024-01-02 15:38:31
streaming-service        | CLI1 | Q1 | 60cf29b4-4050-4e20-aff7-43abeb40da6e,10,5,,,78.0,0.0,78.0,2024-01-02 15:39:36
streaming-service        | CLI1 | Q1 | d10a07be-e235-4cfe-9b0b-e79d456c294e,7,2,,,78.0,0.0,78.0,2024-01-02 15:41:54
streaming-service        | CLI1 | Q1 | 7b603d74-3d36-4d2b-8bda-4d2debe9e479,8,4,,,75.0,0.0,75.0,2024-01-02 15:45:46
streaming-service        | CLI1 | Q1 | 5771a298-fd42-4f2d-9fcc-864fa1de3481,3,2,,,75.0,0.0,75.0,2024-01-02 15:47:26
streaming-service        | CLI1 | Q1 | f4687f08-0e54-40a3-a00a-9cba32eed72c,4,3,,,78.0,0.0,78.0,2024-01-02 15:51:28
streaming-service        | CLI1 | Q1 | 9afaec6c-1370-4e6b-af92-dbf9ec9c61d4,10,4,,,75.0,0.0,75.0,2024-01-02 15:52:26
streaming-service        | CLI1 | Q1 | 5570ca92-a7a2-4a6b-93f8-6a71e8447014,9,1,,,78.0,0.0,78.0,2024-01-02 15:56:10
streaming-service        | CLI1 | Q1 | 3fef49ab-b5a0-42f6-964b-3ae95afd2138,8,3,,,75.0,0.0,75.0,2024-01-02 15:57:07
streaming-service        | CLI1 | Q1 | b6328ae4-6663-4664-9acb-b32b71f45716,6,3,,,76.0,0.0,76.0,2024-01-02 16:05:23
streaming-service        | CLI1 | Q1 | afb1ae6a-055b-47cf-b685-4f234288603b,4,2,,,82.5,0.0,82.5,2024-01-02 16:07:49
streaming-service        | CLI1 | Q1 | 0368bd0c-663f-4fd6-b920-587671819c49,6,3,,,76.5,0.0,76.5,2024-01-02 16:09:27
streaming-service        | CLI1 | Q1 | e0ac20b4-a306-44b5-a02c-0673b987339e,7,4,,,84.0,0.0,84.0,2024-01-02 16:32:33
streaming-service        | CLI1 | Q1 | 2842fc90-3ee5-4b8e-a004-f98fe5d16a57,4,1,,,85.5,0.0,85.5,2024-01-02 16:38:11
streaming-service        | CLI1 | Q1 | aec62d6e-93dc-4350-8ca0-5ed18ad1e27f,10,5,,,77.0,0.0,77.0,2024-01-02 16:38:44
streaming-service        | CLI1 | Q1 | 9b1594d8-9b44-4dbd-be2f-45d239ffb8be,5,1,,,84.0,0.0,84.0,2024-01-02 16:48:30
streaming-service        | CLI1 | Q1 | 5a59433a-21b1-4a52-91d0-17f89cb39b34,5,2,,,75.0,0.0,75.0,2024-01-02 17:24:39
streaming-service        | CLI1 | Q1 | 05c0c884-3db2-42b8-9916-a54c878dbe45,4,3,,14750.0,75.0,0.0,75.0,2024-01-02 17:36:29
streaming-service        | CLI1 | Q1 | 10366cf3-a95c-47ab-bba0-960dbc43f5af,1,4,,,75.0,0.0,75.0,2024-01-02 17:37:59
streaming-service        | CLI1 | Q1 | eff8bdf3-fed8-474b-9abd-1dcc2efc00e2,10,1,,,77.0,0.0,77.0,2024-01-02 19:44:08
streaming-service        | CLI1 | Q1 | 455903e0-8e14-450d-911f-34c7677fc9b0,3,3,,,81.0,0.0,81.0,2024-01-03 07:24:38
streaming-service        | CLI1 | Q1 | bb55fd3d-8eb2-4d2b-806f-250584d0ba75,4,1,,,85.5,0.0,85.5,2024-01-03 07:38:07
streaming-service        | CLI1 | Q1 | 4a2e8350-8a13-467f-8f1d-19bf3fcf3d20,7,1,,,76.0,0.0,76.0,2024-01-03 07:46:09
streaming-service        | CLI1 | Q1 | ba1c52de-14f5-4d45-abca-13268cc95d9b,7,4,,,78.0,0.0,78.0,2024-01-03 07:58:17
streaming-service        | CLI1 | Q1 | 3a30a6a8-4dc9-4de9-9f61-e19c4443bff9,1,4,,1903.0,75.5,0.0,75.5,2024-01-03 08:01:08
streaming-service        | CLI1 | Q1 | bf981d85-62cd-4162-9fab-746b6a22485d,3,3,,,78.0,0.0,78.0,2024-01-03 08:04:42
streaming-service        | CLI1 | Q1 | 371767c2-efac-4ae4-a01d-4cddbaaa778e,1,2,,,79.5,0.0,79.5,2024-01-03 08:04:54
streaming-service        | CLI1 | Q1 | 147485ca-72b5-4e97-bddf-b9c60aac6bf5,8,1,,,75.0,0.0,75.0,2024-01-03 08:05:25
streaming-service        | CLI1 | Q1 | f3722821-2adf-4291-86a3-812cf9182cd6,3,5,,,84.0,0.0,84.0,2024-01-03 08:16:52
streaming-service        | CLI1 | Q1 | c0d5bc97-85f3-4b5c-894b-158291a95e12,9,5,,,78.0,0.0,78.0,2024-01-03 08:21:02
streaming-service        | CLI1 | Q1 | fd8708b5-32d9-4fdc-97b0-b3ce61f97b19,8,2,,,75.0,0.0,75.0,2024-01-03 08:22:48
streaming-service        | CLI1 | Q1 | 940ba1ac-736c-4a34-ab7c-acf016de6a5b,2,3,,,79.5,0.0,79.5,2024-01-03 08:26:35
streaming-service        | CLI1 | Q1 | b4274dc5-8b3c-4b92-b379-da60c93a1876,6,3,,16597.0,76.5,0.0,76.5,2024-01-03 08:32:30
streaming-service        | CLI1 | Q1 | 7fe0ba2c-6422-4705-94fa-335757757808,7,4,,10595.0,81.0,0.0,81.0,2024-01-03 08:36:45
streaming-service        | CLI1 | Q1 | 586aceda-9392-4217-b921-407e4b41e153,4,5,,,76.0,0.0,76.0,2024-01-03 08:37:55
streaming-service        | CLI1 | Q1 | 82eef711-695a-4102-b8f4-02f59b7f54ab,10,1,,,75.0,0.0,75.0,2024-01-03 08:41:47
streaming-service        | CLI1 | Q1 | 35344570-c6b8-490c-94c4-1ead8ca13766,9,5,,,76.5,0.0,76.5,2024-01-03 08:45:38
streaming-service        | CLI1 | Q1 | f74b9364-afb7-41de-ab88-68203036923a,7,2,,,75.0,0.0,75.0,2024-01-03 08:45:39
streaming-service        | CLI1 | Q1 | dcc92df2-1da6-40f6-a65b-1674d94aaee1,8,5,,,82.5,0.0,82.5,2024-01-03 08:49:26
streaming-service        | CLI1 | Q1 | 8df1a595-2480-44c8-9b5b-6bfb029313e0,4,2,,,76.5,0.0,76.5,2024-01-03 08:56:21
streaming-service        | CLI1 | Q1 | 5fb5642f-92ae-4931-82a3-3948a87bd11d,1,5,,,75.0,0.0,75.0,2024-01-03 09:01:20
streaming-service        | CLI1 | Q1 | b5ac08f3-63e7-4048-963d-8b9ecf325987,3,2,,,81.0,0.0,81.0,2024-01-03 09:03:47
streaming-service        | CLI1 | Q1 | b4354789-06d0-4492-b3c0-bb9206a925ae,1,4,,,84.0,0.0,84.0,2024-01-03 09:13:33
streaming-service        | CLI1 | Q1 | 045a2249-49dc-4cb8-b785-3c0dd0732e9a,3,3,,,78.0,0.0,78.0,2024-01-03 09:14:26
streaming-service        | CLI1 | Q1 | 8f65c67b-158a-46ab-aa68-bf26a3af83cf,9,3,,1763.0,75.0,0.0,75.0,2024-01-03 09:14:39
streaming-service        | CLI1 | Q1 | 296bc674-ee9c-451a-91a8-b9022540a016,8,1,,,76.5,0.0,76.5,2024-01-03 09:25:25
streaming-service        | CLI1 | Q1 | b59fcdc7-5975-4974-88e8-da2f989c1d3a,7,4,,,75.0,0.0,75.0,2024-01-03 09:32:26
streaming-service        | CLI1 | Q1 | 229f163c-6061-44fd-b6dc-90f4852e4308,6,2,,,75.0,0.0,75.0,2024-01-03 09:35:10
streaming-service        | CLI1 | Q1 | 0bdbcea7-878b-4852-a804-68386cfe86de,5,5,,,85.5,0.0,85.5,2024-01-03 09:38:03
streaming-service        | CLI1 | Q1 | 9150be83-958b-4b95-862a-6b96286e137c,4,3,,,75.0,0.0,75.0,2024-01-03 09:44:33
streaming-service        | CLI1 | Q1 | db834459-d16c-410c-8cbc-8fc0c25d06d4,7,5,,,82.5,0.0,82.5,2024-01-03 09:50:02
streaming-service        | CLI1 | Q1 | f59eff71-8b45-4bc1-839d-168eaa275aa5,7,4,,,75.0,0.0,75.0,2024-01-03 09:53:07
streaming-service        | CLI1 | Q1 | 009b54f4-783e-48a7-bf05-beb8963e3c32,9,4,,,84.0,0.0,84.0,2024-01-03 09:54:04
streaming-service        | CLI1 | Q1 | 1727fb5d-b41f-4e0f-8f81-ee0b306086b2,1,5,,,78.0,0.0,78.0,2024-01-03 10:00:28
streaming-service        | CLI1 | Q1 | e5fdc7ea-26e6-4277-b317-3387e812d8c6,1,2,,,79.0,0.0,79.0,2024-01-03 10:01:38
streaming-service        | CLI1 | Q1 | 2614d2ca-d9e1-418f-b2c2-0d5398c838bc,1,3,,,75.0,0.0,75.0,2024-01-03 10:02:24
streaming-service        | CLI1 | Q1 | 31a4c817-d24d-4f57-a7a1-95b8ce0915dc,4,3,,,75.5,0.0,75.5,2024-01-03 10:06:32
streaming-service        | CLI1 | Q1 | 1754b636-ee73-4c4c-a386-be0bdfc2b818,4,2,,,79.5,0.0,79.5,2024-01-03 10:10:06
streaming-service        | CLI1 | Q1 | a336fee7-7368-45a8-a653-8ebeed3f58a1,1,3,,,78.0,0.0,78.0,2024-01-03 10:10:26
streaming-service        | CLI1 | Q1 | 8b7df96a-e335-475a-b77a-3e46f38367f7,7,3,,,85.5,0.0,85.5,2024-01-03 10:12:07
streaming-service        | CLI1 | Q1 | 53c2ad88-8514-4f66-979f-b018357b9500,5,4,,,78.0,0.0,78.0,2024-01-03 10:12:44
streaming-service        | CLI1 | Q1 | ee59c434-9d17-4013-b911-85e86e3a9d6d,1,3,,,76.5,0.0,76.5,2024-01-03 10:14:49
streaming-service        | CLI1 | Q1 | 131d6953-d9bf-43f4-81a2-db94c863703a,6,5,,,78.0,0.0,78.0,2024-01-03 10:17:40
streaming-service        | CLI1 | Q1 | f7cf8113-a863-4dec-8553-9518659fac47,5,4,,,81.0,0.0,81.0,2024-01-03 10:22:07
streaming-service        | CLI1 | Q1 | 93151c9c-d149-429e-a555-2d9341c9c41d,4,5,,,84.0,0.0,84.0,2024-01-03 10:22:10
streaming-service        | CLI1 | Q1 | b2a52f5d-3296-418e-bdcf-6cd89654d52f,3,4,,,84.0,0.0,84.0,2024-01-03 10:22:25
streaming-service        | CLI1 | Q1 | 55d21b9c-905d-4299-82dc-85183e556738,7,3,,,76.0,0.0,76.0,2024-01-03 10:24:33
streaming-service        | CLI1 | Q1 | 14b70f5a-c4f7-460b-a566-02cf5b1a80d1,10,1,,,81.0,0.0,81.0,2024-01-03 10:25:21
streaming-service        | CLI1 | Q1 | ffb2acff-e09f-4b7d-ad80-3638113575b2,5,2,,,81.0,0.0,81.0,2024-01-03 10:27:33
streaming-service        | CLI1 | Q1 | 8a327f04-c55d-416d-acf2-b0e569604851,8,1,,,84.0,0.0,84.0,2024-01-03 10:28:35
streaming-service        | CLI1 | Q1 | 8ac7cd98-62da-46a7-81a5-ceb14d214e8c,7,3,,,77.0,0.0,77.0,2024-01-03 10:37:29
streaming-service        | CLI1 | Q1 | ea94f722-1c4c-4bef-9945-46301644cca5,3,2,,,75.0,0.0,75.0,2024-01-03 10:38:44
streaming-service        | CLI1 | Q1 | 6b10ead4-681b-4b27-8a3d-3ad50c468092,2,1,,,88.5,0.0,88.5,2024-01-03 10:40:09
streaming-service        | CLI1 | Q1 | 5e6a8e9e-5aa2-4c7c-b50b-8477f9d83850,2,4,,,81.0,0.0,81.0,2024-01-03 10:41:54
streaming-service        | CLI1 | Q1 | 4f444f5e-06f9-4c7c-8dca-a0975e00e691,7,4,,,81.0,0.0,81.0,2024-01-03 10:49:34
streaming-service        | CLI1 | Q1 | 58450891-6001-418b-80c4-6274d104ef09,4,1,,,78.0,0.0,78.0,2024-01-03 10:54:14
streaming-service        | CLI1 | Q1 | f79080a2-204d-4125-a168-b71385db4827,9,1,,,78.0,0.0,78.0,2024-01-03 10:55:24
streaming-service        | CLI1 | Q1 | 884d5950-42ee-4d64-bfb7-512a753ffaf6,4,1,,,87.0,0.0,87.0,2024-01-03 10:59:33
streaming-service        | CLI1 | Q1 | bd246a26-e883-4d72-8f94-8123968a3853,2,3,,,78.0,0.0,78.0,2024-01-03 11:00:49
streaming-service        | CLI1 | Q1 | 44574b5f-561e-47ad-bc62-0d169411ac99,4,2,,,75.5,0.0,75.5,2024-01-03 11:01:06
streaming-service        | CLI1 | Q1 | f82e1bfe-27df-4615-a88e-292939bb47c2,8,2,,,78.0,0.0,78.0,2024-01-03 11:02:31
streaming-service        | CLI1 | Q1 | 73111c86-21f8-4180-94bd-1f4a5a1e6f23,6,1,,,79.5,0.0,79.5,2024-01-03 11:03:38
streaming-service        | CLI1 | Q1 | 3380fde4-1b62-43d7-8188-2f0a9c5f7dc0,10,2,,,78.0,0.0,78.0,2024-01-03 11:04:08
streaming-service        | CLI1 | Q1 | a40e22c0-1e1e-4e0a-adfd-3ec48f65fdef,4,3,,,82.5,0.0,82.5,2024-01-03 11:06:01
streaming-service        | CLI1 | Q1 | f9a4d6ef-3fc3-43b5-8f95-c964c88153ba,5,5,,,85.5,0.0,85.5,2024-01-03 11:08:09
streaming-service        | CLI1 | Q1 | 12631515-d631-451c-906c-073f14cc9f59,2,3,,,84.0,0.0,84.0,2024-01-03 11:08:46
streaming-service        | CLI1 | Q1 | bd5b3a22-73cf-4adb-ab72-6f59aa0f6407,2,2,,,81.0,0.0,81.0,2024-01-03 11:09:55
streaming-service        | CLI1 | Q1 | 831745ae-f674-40c5-b4f3-1eb1c4982b96,7,2,,,78.0,0.0,78.0,2024-01-03 11:11:52
streaming-service        | CLI1 | Q1 | 642b0693-d335-4375-a957-28a3c6a1f61c,7,3,,,84.0,0.0,84.0,2024-01-03 11:11:54
streaming-service        | CLI1 | Q1 | f4c718a0-23d5-426c-9513-d0ecf898d03b,4,4,,,76.5,0.0,76.5,2024-01-03 11:12:21
streaming-service        | CLI1 | Q1 | 5eb16df3-8ed6-4d06-8516-499d293a9034,4,4,,,76.0,0.0,76.0,2024-01-03 11:16:57
streaming-service        | CLI1 | Q1 | dea0863b-d039-471a-8dcf-da07569fd936,1,1,,,87.0,0.0,87.0,2024-01-03 11:18:01
streaming-service        | CLI1 | Q1 | a5010733-d6a6-4259-92e2-fed08b031d56,7,3,,,78.0,0.0,78.0,2024-01-03 11:19:39
streaming-service        | CLI1 | Q1 | fccf3d48-61de-4947-b3fb-f3b301cb58f6,9,2,,,76.0,0.0,76.0,2024-01-03 11:19:40
streaming-service        | CLI1 | Q1 | 1e97f23e-e6f1-4683-90cc-6c82c16cbaef,9,1,,,82.5,0.0,82.5,2024-01-03 11:22:51
streaming-service        | CLI1 | Q1 | b4b0a37e-ab0c-4d52-badc-6e831a38a59f,9,3,,,82.5,0.0,82.5,2024-01-03 11:23:54
streaming-service        | CLI1 | Q1 | 97de4192-e53f-4436-b2fa-69a9d5f77a7e,10,3,,,76.5,0.0,76.5,2024-01-03 11:24:45
streaming-service        | CLI1 | Q1 | 3f2fa7f5-cd95-46d4-abd2-59627e97fc92,7,1,,,76.0,0.0,76.0,2024-01-03 11:25:02
streaming-service        | CLI1 | Q1 | fbf32744-8d93-473d-817c-851d221d3bf6,3,4,,,76.5,0.0,76.5,2024-01-03 11:27:02
streaming-service        | CLI1 | Q1 | 6f1b06a1-d7dd-4ad2-a915-44fbbff481e6,10,5,,,76.5,0.0,76.5,2024-01-03 11:30:16
streaming-service        | CLI1 | Q1 | 6aeebcd1-c70c-4411-8468-d9a9e7628974,8,4,,,77.0,0.0,77.0,2024-01-03 11:33:42
streaming-service        | CLI1 | Q1 | 94714ae5-63a4-4375-a8f9-00ea9f0bc2ff,1,4,,8568.0,85.5,0.0,85.5,2024-01-03 11:34:33
streaming-service        | CLI1 | Q1 | 3174fba8-77ac-476d-ad47-4f92fcdd578a,2,3,,,75.0,0.0,75.0,2024-01-03 11:35:57
streaming-service        | CLI1 | Q1 | fed5fe8e-e7bd-424e-81b9-049607ae456e,8,4,,,84.0,0.0,84.0,2024-01-03 11:37:26
streaming-service        | CLI1 | Q1 | 1314b23e-8500-42eb-9c5b-5e631dba28b1,7,4,,,78.0,0.0,78.0,2024-01-03 11:43:14
streaming-service        | CLI1 | Q1 | 29151511-261b-4754-b499-45e11d80b55f,4,1,,,76.5,0.0,76.5,2024-01-03 11:49:01
streaming-service        | CLI1 | Q1 | bd311e5f-7999-4362-a794-bf05e342379c,7,1,,,78.0,0.0,78.0,2024-01-03 11:58:45
streaming-service        | CLI1 | Q1 | 58c29f0d-9ce2-4afa-8978-765ed84c584d,4,1,,,79.5,0.0,79.5,2024-01-03 12:05:34
streaming-service        | CLI1 | Q1 | faa0576d-5bfb-4fc3-8211-6957631dd536,10,1,,,75.0,0.0,75.0,2024-01-03 12:06:14
streaming-service        | CLI1 | Q1 | 7e31f770-4ecb-48da-87e1-f25ff0c23f00,5,4,,,75.0,0.0,75.0,2024-01-03 12:07:51
streaming-service        | CLI1 | Q1 | ecbcca54-832d-4ff5-a1ff-5997d25a0c4f,8,1,,,75.0,0.0,75.0,2024-01-03 12:08:02
streaming-service        | CLI1 | Q1 | beab5717-a73d-42a2-acef-85bb170a6552,6,1,,,75.0,0.0,75.0,2024-01-03 12:11:23
streaming-service        | CLI1 | Q1 | 689cb63b-93ab-4c67-95fd-a946a3309a25,4,3,,,76.5,0.0,76.5,2024-01-03 12:12:50
streaming-service        | CLI1 | Q1 | e4d7372f-5ffb-4a90-bf86-d90abca5eb50,5,3,,,81.0,0.0,81.0,2024-01-03 12:14:22
streaming-service        | CLI1 | Q1 | ce690df9-0179-419b-94fe-6309dd19b908,10,1,,,78.0,0.0,78.0,2024-01-03 12:15:26
streaming-service        | CLI1 | Q1 | 38754f43-b2ab-4820-a284-cdb21c77802b,4,3,,,77.0,0.0,77.0,2024-01-03 12:17:25
streaming-service        | CLI1 | Q1 | 5075f699-dbcb-49f0-bbf2-98fd4f7b7b37,10,4,,,82.5,0.0,82.5,2024-01-03 12:19:24
streaming-service        | CLI1 | Q1 | 8437b32d-de2a-4842-8bc9-78122e3c7540,3,2,,,78.5,0.0,78.5,2024-01-03 12:25:15
streaming-service        | CLI1 | Q1 | 7966dd10-93d4-48db-95c6-36e645139079,6,2,,17954.0,84.0,0.0,84.0,2024-01-03 12:25:35
streaming-service        | CLI1 | Q1 | 5a4c720c-d71f-42ba-92ad-d1a51fdc48de,5,3,,,77.0,0.0,77.0,2024-01-03 12:26:18
streaming-service        | CLI1 | Q1 | 0feca935-8d09-4149-b4b6-1931ea7ece5a,2,5,,,76.0,0.0,76.0,2024-01-03 12:26:33
streaming-service        | CLI1 | Q1 | b94bcc88-77c8-4ebc-a973-e1189509cdf0,10,4,,,81.0,0.0,81.0,2024-01-03 12:28:36
streaming-service        | CLI1 | Q1 | e38de55e-77d4-4a94-b903-f1280ea80afc,9,2,,,78.0,0.0,78.0,2024-01-03 12:31:49
streaming-service        | CLI1 | Q1 | f596b9ef-2133-43e9-8693-6241513ccf6c,4,4,,,75.5,0.0,75.5,2024-01-03 12:32:06
streaming-service        | CLI1 | Q1 | 243585a2-1583-416c-96ab-92cf610de901,9,1,,,78.5,0.0,78.5,2024-01-03 12:33:43
streaming-service        | CLI1 | Q1 | 9606ec00-3536-43f3-b18b-220375ea4d09,5,1,,,75.0,0.0,75.0,2024-01-03 12:35:18
streaming-service        | CLI1 | Q1 | c71ae53e-909b-4510-a114-e6bee0620dfe,9,3,,,75.0,0.0,75.0,2024-01-03 12:38:28
streaming-service        | CLI1 | Q1 | fb9bbf10-4d3f-4068-a4fa-5904c8501814,10,5,,,85.5,0.0,85.5,2024-01-03 12:39:17
streaming-service        | CLI1 | Q1 | b535ca0a-b995-4cfb-b0e7-2aab88b83de5,7,3,,,77.0,0.0,77.0,2024-01-03 12:48:14
streaming-service        | CLI1 | Q1 | d4375d66-1d65-4710-a00c-c60b7bbd6bbc,2,5,,,79.5,0.0,79.5,2024-01-03 12:52:28
streaming-service        | CLI1 | Q1 | 177751e4-597d-42c4-bee4-178ada4c249e,8,1,,,81.0,0.0,81.0,2024-01-03 12:55:05
streaming-service        | CLI1 | Q1 | b604077e-8735-4316-a824-aca97fdea3ab,8,5,,,78.5,0.0,78.5,2024-01-03 12:55:41
streaming-service        | CLI1 | Q1 | f7631396-f554-46cf-9fff-1467cdec55f6,3,2,,,75.0,0.0,75.0,2024-01-03 12:55:52
streaming-service        | CLI1 | Q1 | 648df89d-e2ae-4939-8488-e8c16efd64da,8,2,,,81.0,0.0,81.0,2024-01-03 12:56:15
streaming-service        | CLI1 | Q1 | aa14d139-622a-4321-a4c1-e56e7246487d,4,3,,,75.0,0.0,75.0,2024-01-03 12:56:17
streaming-service        | CLI1 | Q1 | 36a25649-b677-473d-be4f-18e8e2a3e988,10,4,,,76.5,0.0,76.5,2024-01-03 12:57:30
streaming-service        | CLI1 | Q1 | f2380adf-8bbe-4b40-b3d9-79304b2760ea,7,2,,,77.0,0.0,77.0,2024-01-03 12:58:37
